Loc.Code,Loc.Naam,Loc.Omschrijving,Loc.EPSG,Loc.Lat,Loc.Lon,Meta.Parameter_Wat_Omschrijving,Meta.Compartiment.Code,Meta.Compartiment.Oms,Meta.Grootheid.Code,Meta.Grootheid.Oms,Meta.Parameter.Code,Meta.Parameter.Oms,Meta.Eenheid,Meta.Hoedanigheid,Meta.Typering,Meta.WaardeBewerkingsMethode,Meta.BioTaxon,Meta.Orgaan,Meta.Groepering.Code,Meta.Groepering.Oms,Meta.ProcesType,
grevenbicht,Grevenbicht,Grevenbicht,ETRS89,51.041418,5.765753,Etmaalgemiddelde Waterhoogte in Oppervlaktewater t.o.v. Normaal Amsterdams Peil in cm,OW,Oppervlaktewater,WATHTE,Waterhoogte,NVT,NVT,centimeter,t.o.v. Normaal Amsterdams Peil,NVT,Etmaalgemiddelde,NVT,NVT,,,meting,
groenendijk,Groenendijk,Donge,ETRS89,51.673353,4.915909,(massa)Concentratie chloride in Oppervlaktewater opgeloste fractie (bijv. na filtratie) in mg/l,OW,Oppervlaktewater,CONCTTE,(massa)Concentratie,Cl,chloride,milligram per liter,opgeloste fractie (bijv. na filtratie),NVT,NVT,NVT,NVT,,,meting,
groenendijk,Groenendijk,Donge,ETRS89,51.673353,4.915909,(massa)Concentratie fosfaat in Oppervlaktewater uitgedrukt in fosfor / opgeloste fractie in mg/l,OW,Oppervlaktewater,CONCTTE,(massa)Concentratie,PO4,fosfaat,milligram per liter,uitgedrukt in fosfor / opgeloste fractie,NVT,NVT,NVT,NVT,,,meting,
groenendijk,Groenendijk,Donge,ETRS89,51.673353,4.915909,(massa)Concentratie fosfor totaal in Oppervlaktewater uitgedrukt in fosfor in mg/l,OW,Oppervlaktewater,CONCTTE,(massa)Concentratie,Ptot,fosfor totaal,milligram per liter,uitgedrukt in fosfor,NVT,NVT,NVT,NVT,,,meting,
groenendijk,Groenendijk,Donge,ETRS89,51.673353,4.915909,Temperatuur in Oppervlaktewater in oC,OW,Oppervlaktewater,T,Temperatuur,NVT,NVT,graad Celsius,NVT,NVT,NVT,NVT,NVT,,,meting,
groningerwad,Groninger Wad,Groninger Wad,ETRS89,53.450767,6.406221,(massa)Concentratie chloride in Oppervlaktewater in mg/l,OW,Oppervlaktewater,CONCTTE,(massa)Concentratie,Cl,chloride,milligram per liter,NVT,NVT,NVT,NVT,NVT,,,meting,
groningerwad,Groninger Wad,Groninger Wad,ETRS89,53.450767,6.406221,(massa)Concentratie fosfaat in Oppervlaktewater uitgedrukt in fosfor / opgeloste fractie in mg/l,OW,Oppervlaktewater,CONCTTE,(massa)Concentratie,PO4,fosfaat,milligram per liter,uitgedrukt in fosfor / opgeloste fractie,NVT,NVT,NVT,NVT,,,meting,
groningerwad,Groninger Wad,Groninger Wad,ETRS89,53.450767,6.406221,(massa)Concentratie fosfor totaal in Oppervlaktewater uitgedrukt in fosfor in mg/l,OW,Oppervlaktewater,CONCTTE,(massa)Concentratie,Ptot,fosfor totaal,milligram per liter,uitgedrukt in fosfor,NVT,NVT,NVT,NVT,,,meting,
groningerwad,Groninger Wad,Groninger Wad,ETRS89,53.450767,6.406221,Temperatuur in Oppervlaktewater in oC,OW,Oppervlaktewater,T,Temperatuur,NVT,NVT,graad Celsius,NVT,NVT,NVT,NVT,NVT,,,meting,
grootegat.noord,"Groote Gat, noord","Groote Gat, noord",ETRS89,53.304291,7.15666,Windrichting in Lucht t.o.v. ware Noorden in graad,LT,Lucht,WINDRTG,Windrichting,NVT,NVT,graad,t.o.v. ware Noorden,NVT,NVT,NVT,NVT,,,meting,
grootegat.noord,"Groote Gat, noord","Groote Gat, noord",ETRS89,53.304291,7.15666,Windsnelheid in Lucht in m/s,LT,Lucht,WINDSHD,Windsnelheid,NVT,NVT,meter per seconde,NVT,NVT,NVT,NVT,NVT,,,meting,
grootegat.noord,"Groote Gat, noord","Groote Gat, noord",ETRS89,53.304291,7.15666,(massa)Concentratie cadmium in Oppervlaktewater in ug/l,OW,Oppervlaktewater,CONCTTE,(massa)Concentratie,Cd,cadmium,microgram per liter,NVT,NVT,NVT,NVT,NVT,,,meting,
grootegat.noord,"Groote Gat, noord","Groote Gat, noord",ETRS89,53.304291,7.15666,(massa)Concentratie cadmium in Oppervlaktewater opgeloste fractie (bijv. na filtratie) in ug/l,OW,Oppervlaktewater,CONCTTE,(massa)Concentratie,Cd,cadmium,microgram per liter,opgeloste fractie (bijv. na filtratie),NVT,NVT,NVT,NVT,,,meting,
grootegat.noord,"Groote Gat, noord","Groote Gat, noord",ETRS89,53.304291,7.15666,(massa)Concentratie chloride in Oppervlaktewater in mg/l,OW,Oppervlaktewater,CONCTTE,(massa)Concentratie,Cl,chloride,milligram per liter,NVT,NVT,NVT,NVT,NVT,,,meting,
grootegat.noord,"Groote Gat, noord","Groote Gat, noord",ETRS89,53.304291,7.15666,(massa)Concentratie fosfaat in Oppervlaktewater uitgedrukt in fosfor / opgeloste fractie in mg/l,OW,Oppervlaktewater,CONCTTE,(massa)Concentratie,PO4,fosfaat,milligram per liter,uitgedrukt in fosfor / opgeloste fractie,NVT,NVT,NVT,NVT,,,meting,
grootegat.noord,"Groote Gat, noord","Groote Gat, noord",ETRS89,53.304291,7.15666,(massa)Concentratie fosfor totaal in Oppervlaktewater particulair gebonden in mg/l,OW,Oppervlaktewater,CONCTTE,(massa)Concentratie,Ptot,fosfor totaal,milligram per liter,particulair gebonden,NVT,NVT,NVT,NVT,,,meting,
grootegat.noord,"Groote Gat, noord","Groote Gat, noord",ETRS89,53.304291,7.15666,(massa)Concentratie fosfor totaal in Oppervlaktewater uitgedrukt in fosfor / opgeloste fractie in mg/l,OW,Oppervlaktewater,CONCTTE,(massa)Concentratie,Ptot,fosfor totaal,milligram per liter,uitgedrukt in fosfor / opgeloste fractie,NVT,NVT,NVT,NVT,,,meting,
grootegat.noord,"Groote Gat, noord","Groote Gat, noord",ETRS89,53.304291,7.15666,(massa)Concentratie fosfor totaal in Oppervlaktewater uitgedrukt in fosfor in mg/l,OW,Oppervlaktewater,CONCTTE,(massa)Concentratie,Ptot,fosfor totaal,milligram per liter,uitgedrukt in fosfor,NVT,NVT,NVT,NVT,,,meting,
grootegat.noord,"Groote Gat, noord","Groote Gat, noord",ETRS89,53.304291,7.15666,Geleidendheid in Oppervlaktewater in mS/m,OW,Oppervlaktewater,GELDHD,Geleidendheid,NVT,NVT,millisiemens per meter,NVT,NVT,NVT,NVT,NVT,,,meting,
grootegat.noord,"Groote Gat, noord","Groote Gat, noord",ETRS89,53.304291,7.15666,Temperatuur in Oppervlaktewater in oC,OW,Oppervlaktewater,T,Temperatuur,NVT,NVT,graad Celsius,NVT,NVT,NVT,NVT,NVT,,,meting,
grootegat.noord,"Groote Gat, noord","Groote Gat, noord",ETRS89,53.304291,7.15666,Waterhoogte in Oppervlaktewater t.o.v. Normaal Amsterdams Peil in cm,OW,Oppervlaktewater,WATHTE,Waterhoogte,NVT,NVT,centimeter,t.o.v. Normaal Amsterdams Peil,NVT,NVT,NVT,NVT,,,meting,
grootegat.zuid,"Groote Gat, zuid","Groote Gat, zuid",ETRS89,53.277784,7.163639,(massa)Concentratie cadmium in Oppervlaktewater in ug/l,OW,Oppervlaktewater,CONCTTE,(massa)Concentratie,Cd,cadmium,microgram per liter,NVT,NVT,NVT,NVT,NVT,,,meting,
grootegat.zuid,"Groote Gat, zuid","Groote Gat, zuid",ETRS89,53.277784,7.163639,(massa)Concentratie cadmium in Oppervlaktewater opgeloste fractie (bijv. na filtratie) in ug/l,OW,Oppervlaktewater,CONCTTE,(massa)Concentratie,Cd,cadmium,microgram per liter,opgeloste fractie (bijv. na filtratie),NVT,NVT,NVT,NVT,,,meting,
grootegat.zuid,"Groote Gat, zuid","Groote Gat, zuid",ETRS89,53.277784,7.163639,(massa)Concentratie chloride in Oppervlaktewater in mg/l,OW,Oppervlaktewater,CONCTTE,(massa)Concentratie,Cl,chloride,milligram per liter,NVT,NVT,NVT,NVT,NVT,,,meting,
grootegat.zuid,"Groote Gat, zuid","Groote Gat, zuid",ETRS89,53.277784,7.163639,(massa)Concentratie fosfaat in Oppervlaktewater uitgedrukt in fosfor / opgeloste fractie in mg/l,OW,Oppervlaktewater,CONCTTE,(massa)Concentratie,PO4,fosfaat,milligram per liter,uitgedrukt in fosfor / opgeloste fractie,NVT,NVT,NVT,NVT,,,meting,
grootegat.zuid,"Groote Gat, zuid","Groote Gat, zuid",ETRS89,53.277784,7.163639,(massa)Concentratie fosfor totaal in Oppervlaktewater uitgedrukt in fosfor in mg/l,OW,Oppervlaktewater,CONCTTE,(massa)Concentratie,Ptot,fosfor totaal,milligram per liter,uitgedrukt in fosfor,NVT,NVT,NVT,NVT,,,meting,
grootegat.zuid,"Groote Gat, zuid","Groote Gat, zuid",ETRS89,53.277784,7.163639,Geleidendheid in Oppervlaktewater in mS/m,OW,Oppervlaktewater,GELDHD,Geleidendheid,NVT,NVT,millisiemens per meter,NVT,NVT,NVT,NVT,NVT,,,meting,
grootegat.zuid,"Groote Gat, zuid","Groote Gat, zuid",ETRS89,53.277784,7.163639,Temperatuur in Oppervlaktewater in oC,OW,Oppervlaktewater,T,Temperatuur,NVT,NVT,graad Celsius,NVT,NVT,NVT,NVT,NVT,,,meting,
haastrecht,Haastrecht,Haastrecht,ETRS89,52.002122,4.773018,Waterhoogte in Oppervlaktewater t.o.v. Normaal Amsterdams Peil in cm,OW,Oppervlaktewater,WATHTE,Waterhoogte,NVT,NVT,centimeter,t.o.v. Normaal Amsterdams Peil,NVT,NVT,NVT,NVT,,,meting,
hagestein,Hagestein,Hagestein,ETRS89,51.990866,5.132711,Windrichting in Lucht t.o.v. ware Noorden in graad,LT,Lucht,WINDRTG,Windrichting,NVT,NVT,graad,t.o.v. ware Noorden,NVT,NVT,NVT,NVT,,,meting,
hagestein,Hagestein,Hagestein,ETRS89,51.990866,5.132711,Windsnelheid in Lucht in m/s,LT,Lucht,WINDSHD,Windsnelheid,NVT,NVT,meter per seconde,NVT,NVT,NVT,NVT,NVT,,,meting,
hagestein,Hagestein,Hagestein,ETRS89,51.990866,5.132711,(massa)Concentratie 8:2 fluortelomeersulfonzuur in Oppervlaktewater in ug/l,OW,Oppervlaktewater,CONCTTE,(massa)Concentratie,H-PFC10asfzr,8:2 fluortelomeersulfonzuur,microgram per liter,NVT,NVT,NVT,NVT,NVT,,,meting,
hagestein,Hagestein,Hagestein,ETRS89,51.990866,5.132711,(massa)Concentratie N-ethyl-perfluoroctaan sulfonamidoazijnzuur in Oppervlaktewater in ug/l,OW,Oppervlaktewater,CONCTTE,(massa)Concentratie,EtFOSAA,N-ethyl-perfluoroctaan sulfonamidoazijnzuur,microgram per liter,NVT,NVT,NVT,NVT,NVT,,,meting,
hagestein,Hagestein,Hagestein,ETRS89,51.990866,5.132711,(massa)Concentratie N-methyl-perfluoroctaan sulfonamidoazijnzuur in Oppervlaktewater in ug/l,OW,Oppervlaktewater,CONCTTE,(massa)Concentratie,N-MeFOSAA,N-methyl-perfluoroctaan sulfonamidoazijnzuur,microgram per liter,NVT,NVT,NVT,NVT,NVT,,,meting,
hagestein,Hagestein,Hagestein,ETRS89,51.990866,5.132711,(massa)Concentratie cadmium in Oppervlaktewater in ug/l,OW,Oppervlaktewater,CONCTTE,(massa)Concentratie,Cd,cadmium,microgram per liter,NVT,NVT,NVT,NVT,NVT,,,meting,
hagestein,Hagestein,Hagestein,ETRS89,51.990866,5.132711,(massa)Concentratie cadmium in Oppervlaktewater opgeloste fractie (bijv. na filtratie) in ug/l,OW,Oppervlaktewater,CONCTTE,(massa)Concentratie,Cd,cadmium,microgram per liter,opgeloste fractie (bijv. na filtratie),NVT,NVT,NVT,NVT,,,meting,
hagestein,Hagestein,Hagestein,ETRS89,51.990866,5.132711,(massa)Concentratie chloride in Oppervlaktewater opgeloste fractie (bijv. na filtratie) in mg/l,OW,Oppervlaktewater,CONCTTE,(massa)Concentratie,Cl,chloride,milligram per liter,opgeloste fractie (bijv. na filtratie),NVT,NVT,NVT,NVT,,,meting,
hagestein,Hagestein,Hagestein,ETRS89,51.990866,5.132711,(massa)Concentratie fosfaat in Oppervlaktewater uitgedrukt in fosfor / opgeloste fractie in mg/l,OW,Oppervlaktewater,CONCTTE,(massa)Concentratie,PO4,fosfaat,milligram per liter,uitgedrukt in fosfor / opgeloste fractie,NVT,NVT,NVT,NVT,,,meting,
hagestein,Hagestein,Hagestein,ETRS89,51.990866,5.132711,(massa)Concentratie fosfor totaal in Oppervlaktewater uitgedrukt in fosfor / opgeloste fractie in mg/l,OW,Oppervlaktewater,CONCTTE,(massa)Concentratie,Ptot,fosfor totaal,milligram per liter,uitgedrukt in fosfor / opgeloste fractie,NVT,NVT,NVT,NVT,,,meting,
hagestein,Hagestein,Hagestein,ETRS89,51.990866,5.132711,(massa)Concentratie fosfor totaal in Oppervlaktewater uitgedrukt in fosfor in mg/l,OW,Oppervlaktewater,CONCTTE,(massa)Concentratie,Ptot,fosfor totaal,milligram per liter,uitgedrukt in fosfor,NVT,NVT,NVT,NVT,,,meting,
hagestein,Hagestein,Hagestein,ETRS89,51.990866,5.132711,(massa)Concentratie perfluor-1-octaansulfonaat (lineair) in Oppervlaktewater in ug/l,OW,Oppervlaktewater,CONCTTE,(massa)Concentratie,L_PFOS,perfluor-1-octaansulfonaat (lineair),microgram per liter,NVT,NVT,NVT,NVT,NVT,,,meting,
hagestein,Hagestein,Hagestein,ETRS89,51.990866,5.132711,(massa)Concentratie perfluorbutaansulfonzuur in Oppervlaktewater in ug/l,OW,Oppervlaktewater,CONCTTE,(massa)Concentratie,L_PFBS,perfluorbutaansulfonzuur,microgram per liter,NVT,NVT,NVT,NVT,NVT,,,meting,
hagestein,Hagestein,Hagestein,ETRS89,51.990866,5.132711,(massa)Concentratie perfluorbutaanzuur in Oppervlaktewater in ug/l,OW,Oppervlaktewater,CONCTTE,(massa)Concentratie,PFBA,perfluorbutaanzuur,microgram per liter,NVT,NVT,NVT,NVT,NVT,,,meting,
hagestein,Hagestein,Hagestein,ETRS89,51.990866,5.132711,(massa)Concentratie perfluordecaansulfonzuur in Oppervlaktewater in ug/l,OW,Oppervlaktewater,CONCTTE,(massa)Concentratie,L_PFDS,perfluordecaansulfonzuur,microgram per liter,NVT,NVT,NVT,NVT,NVT,,,meting,
hagestein,Hagestein,Hagestein,ETRS89,51.990866,5.132711,(massa)Concentratie perfluordecaanzuur in Oppervlaktewater in ug/l,OW,Oppervlaktewater,CONCTTE,(massa)Concentratie,PFDA,perfluordecaanzuur,microgram per liter,NVT,NVT,NVT,NVT,NVT,,,meting,
hagestein,Hagestein,Hagestein,ETRS89,51.990866,5.132711,(massa)Concentratie perfluordodecaanzuur in Oppervlaktewater in ug/l,OW,Oppervlaktewater,CONCTTE,(massa)Concentratie,PFDoA,perfluordodecaanzuur,microgram per liter,NVT,NVT,NVT,NVT,NVT,,,meting,
hagestein,Hagestein,Hagestein,ETRS89,51.990866,5.132711,(massa)Concentratie perfluorheptaansulfonzuur in Oppervlaktewater in ug/l,OW,Oppervlaktewater,CONCTTE,(massa)Concentratie,L_PFHpS,perfluorheptaansulfonzuur,microgram per liter,NVT,NVT,NVT,NVT,NVT,,,meting,
hagestein,Hagestein,Hagestein,ETRS89,51.990866,5.132711,(massa)Concentratie perfluorheptaanzuur in Oppervlaktewater in ug/l,OW,Oppervlaktewater,CONCTTE,(massa)Concentratie,PFHpA,perfluorheptaanzuur,microgram per liter,NVT,NVT,NVT,NVT,NVT,,,meting,
hagestein,Hagestein,Hagestein,ETRS89,51.990866,5.132711,(massa)Concentratie perfluorhexaansulfonzuur in Oppervlaktewater in ug/l,OW,Oppervlaktewater,CONCTTE,(massa)Concentratie,L_PFHxS,perfluorhexaansulfonzuur,microgram per liter,NVT,NVT,NVT,NVT,NVT,,,meting,
hagestein,Hagestein,Hagestein,ETRS89,51.990866,5.132711,(massa)Concentratie perfluorhexaanzuur in Oppervlaktewater in ug/l,OW,Oppervlaktewater,CONCTTE,(massa)Concentratie,PFHxA,perfluorhexaanzuur,microgram per liter,NVT,NVT,NVT,NVT,NVT,,,meting,
hagestein,Hagestein,Hagestein,ETRS89,51.990866,5.132711,(massa)Concentratie perfluornonaansulfonzuur in Oppervlaktewater in ug/l,OW,Oppervlaktewater,CONCTTE,(massa)Concentratie,PFC9asfzr,perfluornonaansulfonzuur,microgram per liter,NVT,NVT,NVT,NVT,NVT,,,meting,
hagestein,Hagestein,Hagestein,ETRS89,51.990866,5.132711,(massa)Concentratie perfluornonaanzuur in Oppervlaktewater in ug/l,OW,Oppervlaktewater,CONCTTE,(massa)Concentratie,PFNA,perfluornonaanzuur,microgram per liter,NVT,NVT,NVT,NVT,NVT,,,meting,
hagestein,Hagestein,Hagestein,ETRS89,51.990866,5.132711,(massa)Concentratie perfluoroctaansulfonamide in Oppervlaktewater in ug/l,OW,Oppervlaktewater,CONCTTE,(massa)Concentratie,PFOSA,perfluoroctaansulfonamide,microgram per liter,NVT,NVT,NVT,NVT,NVT,,,meting,
hagestein,Hagestein,Hagestein,ETRS89,51.990866,5.132711,(massa)Concentratie perfluoroctaanzuur in Oppervlaktewater in ug/l,OW,Oppervlaktewater,CONCTTE,(massa)Concentratie,PFOA,perfluoroctaanzuur,microgram per liter,NVT,NVT,NVT,NVT,NVT,,,meting,
hagestein,Hagestein,Hagestein,ETRS89,51.990866,5.132711,(massa)Concentratie perfluorpentaansulfonzuur in Oppervlaktewater in ug/l,OW,Oppervlaktewater,CONCTTE,(massa)Concentratie,PFC5asfzr,perfluorpentaansulfonzuur,microgram per liter,NVT,NVT,NVT,NVT,NVT,,,meting,
hagestein,Hagestein,Hagestein,ETRS89,51.990866,5.132711,(massa)Concentratie perfluorpentaanzuur in Oppervlaktewater in ug/l,OW,Oppervlaktewater,CONCTTE,(massa)Concentratie,PFPA,perfluorpentaanzuur,microgram per liter,NVT,NVT,NVT,NVT,NVT,,,meting,
hagestein,Hagestein,Hagestein,ETRS89,51.990866,5.132711,(massa)Concentratie perfluortetradecaanzuur in Oppervlaktewater in ug/l,OW,Oppervlaktewater,CONCTTE,(massa)Concentratie,PFTeDA,perfluortetradecaanzuur,microgram per liter,NVT,NVT,NVT,NVT,NVT,,,meting,
hagestein,Hagestein,Hagestein,ETRS89,51.990866,5.132711,(massa)Concentratie perfluortridecaanzuur in Oppervlaktewater in ug/l,OW,Oppervlaktewater,CONCTTE,(massa)Concentratie,PFTDA,perfluortridecaanzuur,microgram per liter,NVT,NVT,NVT,NVT,NVT,,,meting,
hagestein,Hagestein,Hagestein,ETRS89,51.990866,5.132711,(massa)Concentratie perfluorundecaanzuur in Oppervlaktewater in ug/l,OW,Oppervlaktewater,CONCTTE,(massa)Concentratie,PFUdA,perfluorundecaanzuur,microgram per liter,NVT,NVT,NVT,NVT,NVT,,,meting,
hagestein,Hagestein,Hagestein,ETRS89,51.990866,5.132711,(massa)Concentratie som vertakte perfluorhexaansulfonzuur-isomeren in Oppervlaktewater in ug/l,OW,Oppervlaktewater,CONCTTE,(massa)Concentratie,sverttPFHxS,som vertakte perfluorhexaansulfonzuur-isomeren,microgram per liter,NVT,NVT,NVT,NVT,NVT,,,meting,
hagestein,Hagestein,Hagestein,ETRS89,51.990866,5.132711,(massa)Concentratie som vertakte perfluoroctaansulfonzuur-isomeren in Oppervlaktewater in ug/l,OW,Oppervlaktewater,CONCTTE,(massa)Concentratie,sverttPFOS,som vertakte perfluoroctaansulfonzuur-isomeren,microgram per liter,NVT,NVT,NVT,NVT,NVT,,,meting,
hagestein,Hagestein,Hagestein,ETRS89,51.990866,5.132711,Temperatuur in Oppervlaktewater in oC,OW,Oppervlaktewater,T,Temperatuur,NVT,NVT,graad Celsius,NVT,NVT,NVT,NVT,NVT,,,meting,
hagestein,Hagestein,Hagestein,ETRS89,51.990866,5.132711,Massafractie cadmium in Zwevende stof t.o.v. drooggewicht in mg/kg,ZS,Zwevende stof,MASSFTE,Massafractie,Cd,cadmium,milligram per kilogram,t.o.v. drooggewicht,NVT,NVT,NVT,NVT,,,meting,
hagestein,Hagestein,Hagestein,ETRS89,51.990866,5.132711,Massafractie fosfor totaal in Zwevende stof t.o.v. drooggewicht in mg/g,ZS,Zwevende stof,MASSFTE,Massafractie,Ptot,fosfor totaal,milligram per gram,t.o.v. drooggewicht,NVT,NVT,NVT,NVT,,,meting,
hagestein.beneden,"Hagestein, beneden","Hagestein, beneden",ETRS89,51.993,5.1315,Getijextreemtype astronomisch in Oppervlaktewater,OW,Oppervlaktewater,NVT,NVT,NVT,NVT,dimensieloos,NVT,Getijextreemtype,NVT,NVT,NVT,GETETBRKD2,Getijextreem berekend,astronomisch,
hagestein.beneden,"Hagestein, beneden","Hagestein, beneden",ETRS89,51.993,5.1315,Temperatuur in Oppervlaktewater in oC,OW,Oppervlaktewater,T,Temperatuur,NVT,NVT,graad Celsius,NVT,NVT,NVT,NVT,NVT,,,meting,
hagestein.beneden,"Hagestein, beneden","Hagestein, beneden",ETRS89,51.993,5.1315,Waterhoogte astronomisch in Oppervlaktewater t.o.v. Normaal Amsterdams Peil in cm,OW,Oppervlaktewater,WATHTE,Waterhoogte,NVT,NVT,centimeter,t.o.v. Normaal Amsterdams Peil,NVT,NVT,NVT,NVT,GETETBRKD2,Getijextreem berekend,astronomisch,
hagestein.beneden,"Hagestein, beneden","Hagestein, beneden",ETRS89,51.993,5.1315,Waterhoogte astronomisch in Oppervlaktewater t.o.v. Normaal Amsterdams Peil in cm,OW,Oppervlaktewater,WATHTE,Waterhoogte,NVT,NVT,centimeter,t.o.v. Normaal Amsterdams Peil,NVT,NVT,NVT,NVT,,,astronomisch,
hagestein.beneden,"Hagestein, beneden","Hagestein, beneden",ETRS89,51.993,5.1315,Waterhoogte in Oppervlaktewater t.o.v. Normaal Amsterdams Peil in cm,OW,Oppervlaktewater,WATHTE,Waterhoogte,NVT,NVT,centimeter,t.o.v. Normaal Amsterdams Peil,NVT,NVT,NVT,NVT,,,meting,
hagestein.beneden,"Hagestein, beneden","Hagestein, beneden",ETRS89,51.993,5.1315,Waterhoogte verwachting in Oppervlaktewater t.o.v. Normaal Amsterdams Peil in cm,OW,Oppervlaktewater,WATHTE,Waterhoogte,NVT,NVT,centimeter,t.o.v. Normaal Amsterdams Peil,NVT,NVT,NVT,NVT,,,verwachting,
hagestein.boven,"Hagestein, boven","Hagestein, boven",ETRS89,51.9895,5.1352,(massa)Concentratie chloride in Oppervlaktewater opgeloste fractie (bijv. na filtratie) in mg/l,OW,Oppervlaktewater,CONCTTE,(massa)Concentratie,Cl,chloride,milligram per liter,opgeloste fractie (bijv. na filtratie),NVT,NVT,NVT,NVT,,,meting,
hagestein.boven,"Hagestein, boven","Hagestein, boven",ETRS89,51.9895,5.1352,Debiet in Oppervlaktewater in m3/s,OW,Oppervlaktewater,Q,Debiet,NVT,NVT,kubieke meter per seconde,NVT,NVT,NVT,NVT,NVT,,,meting,
hagestein.boven,"Hagestein, boven","Hagestein, boven",ETRS89,51.9895,5.1352,Debiet verwachting in Oppervlaktewater in m3/s,OW,Oppervlaktewater,Q,Debiet,NVT,NVT,kubieke meter per seconde,NVT,NVT,NVT,NVT,NVT,,,verwachting,
hagestein.boven,"Hagestein, boven","Hagestein, boven",ETRS89,51.9895,5.1352,Etmaalgemiddelde Debiet in Oppervlaktewater in m3/s,OW,Oppervlaktewater,Q,Debiet,NVT,NVT,kubieke meter per seconde,NVT,NVT,Etmaalgemiddelde,NVT,NVT,,,meting,
